,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
1494,033780,KOSPI,KT&G,담배 제조업,"잎담배,제조담배,홍삼,홍삼제품 제조,판매",1999-10-08,12월,"Baek, Bok-In",http://www.ktng.com,대전광역시
1495,168300,KOSPI,KTOP 코스피50,,,,,,,
1496,058850,KOSPI,KTcs,기타 정보 서비스업,전화번호검색 데이타제공/콜센터 운영,2010-09-16,12월,박경원,http://www.ktcs.co.kr,대전광역시
1497,058860,KOSPI,KTis,기타 정보 서비스업,"114전화번호안내, 고객센터",2010-12-17,12월,윤경근,http://www.ktis.co.kr,서울특별시
1499,093050,KOSPI,LF,봉제의복 제조업,"기성복, 의류, 잡화, 제조",2006-12-01,12월,"오규식, 김상균 (각자 대표이사)",http://www.lfcorp.com,서울특별시
1500,003550,KOSPI,LG,기타 금융업,지주회사,1970-02-13,12월,"구광모, 권봉석",http://www.lg.co.kr,서울특별시
1501,034220,KOSPI,LG디스플레이,전자부품 제조업,액정표시장치(TFT-LCD) 제조,2004-07-23,12월,정호영,http://www.lgdisplay.com,서울특별시
1502,051900,KOSPI,LG생활건강,기타 화학제품 제조업,"화장품,생활용품 제조,도매",2001-04-25,12월,차 석 용,http://www.lghnh.com,서울특별시
1503,051905,KOSPI,LG생활건강우,,,,,,,
1504,373220,KOSPI,LG에너지솔루션,일차전지 및 축전지 제조업,"2차전지 (소형,ESS,자동차전지)",2022-01-27,12월,권영수,,서울특별시
1505,003555,KOSPI,LG우,,,,,,,
1506,032640,KOSPI,LG유플러스,전기 통신업,"개인휴대통신서비스,음성서비스,데이터서비스,부가통신/단말기 도소매/프로그램 개발,자료제공",2008-04-21,12월,황현식,http://www.uplus.co.kr,서울특별시
1507,011070,KOSPI,LG이노텍,전자부품 제조업,기타 전자부품 제조업,2008-07-24,12월,정철동,http://www.lginnotek.co.kr,서울특별시
1508,066570,KOSPI,LG전자,통신 및 방송 장비 제조업,"이동통신단말기,C-TV,V.C.R.,컴퓨터,완전평면 TV,플라즈마 디스플레이 패널 TV,전자제품(세탁기외),CDMA(코드분할다중접속)이동통신,전자교환기,전송기기",2002-04-22,12월,"조주완, 배두용 (각자 대표이사)",http://www.lge.co.kr,서울특별시
1509,066575,KOSPI,LG전자우,,,,,,,
1510,037560,KOSPI,LG헬로비전,텔레비전 방송업,"케이블TV, 인터넷서비스 등",2012-11-09,12월,송구영,http://www.lghellovision.net,서울특별시
1511,051910,KOSPI,LG화학,기초 화학물질 제조업,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",2001-04-25,12월,신학철,http://www.lgchem.com,서울특별시
1512,051915,KOSPI,LG화학우,,,,,,,
1513,079550,KOSPI,LIG넥스원,무기 및 총포탄 제조업,정밀유도무기 등,2015-10-02,12월,김지찬,http://www.lignex1.com,경기도
1514,006260,KOSPI,LS,기타 금융업,"전력용전선,일반전선,통신케이블,동선,알루미늄선,공조기,프라스틱사출성형기 제조,도매",1977-06-30,12월,명노현,http://www.lsholdings.co.kr,서울특별시
1515,010120,KOSPI,LS ELECTRIC,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공",1994-07-11,12월,"구자균, 김동현",http://www.ls-electric.com,경기도
1516,000680,KOSPI,LS네트웍스,상품 종합 도매업,"혁화,의류,등산용품 도매,제조/부동산 임대",1973-11-15,12월,문성준,http://www.lsnetworks.co.kr,경상남도
1517,229640,KOSPI,LS전선아시아,기타 금융업,,2016-09-22,12월,백인재,http://www.lscnsasia.co.kr,서울특별시
1519,001120,KOSPI,LX인터내셔널,상품 중개업,"전자,기계,화공,유류.금속,의류 수출입,도소매",1976-01-30,12월,윤춘성,http://www.lxinternational.co.kr,서울특별시
1520,108670,KOSPI,LX하우시스,플라스틱제품 제조업,"창호재, 자동차부품 등",2009-04-20,12월,"강계웅, 강인식",http://www.lxhausys.com,서울특별시
1521,108675,KOSPI,LX하우시스우,,,,,,,
1522,383800,KOSPI,LX홀딩스,기타 금융업,지주회사,2021-05-27,12월,"구본준, 노진서",http://www.lxholdings.co.kr,서울특별시
1523,38380K,KOSPI,LX홀딩스1우,,,,,,,
1524,407170,KOSPI,MASTER 스마트커머스액티브,,,,,,,
1525,407160,KOSPI,MASTER 테크미디어텔레콤액티브,,,,,,,
1526,023150,KOSPI,MH에탄올,알코올음료 제조업,"주정,탄산가스 제조",1996-12-24,12월,최동호,http://www.mhethanol.com,경상남도
1527,035420,KOSPI,NAVER,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",포털 서비스 및 온라인 광고,2008-11-28,12월,최수연,http://www.navercorp.com,경기도
1530,55G856,KOSPI,NHG856삼성전자콜,,,,,,,
1531,55G857,KOSPI,NHG857삼성전자콜,,,,,,,
1532,55G859,KOSPI,NHG859삼성전자콜,,,,,,,
1533,55G860,KOSPI,NHG860삼성전자콜,,,,,,,
1534,55G861,KOSPI,NHG861삼성전자콜,,,,,,,
1535,55G862,KOSPI,NHG862삼성전자풋,,,,,,,
1536,55G863,KOSPI,NHG863삼성전자풋,,,,,,,
1537,55G864,KOSPI,NHG864삼성전자풋,,,,,,,
1538,55G865,KOSPI,NHG865삼성전자풋,,,,,,,
1539,55G866,KOSPI,NHG866삼성전자풋,,,,,,,
1540,55G867,KOSPI,NHG867삼성전자풋,,,,,,,
1541,55G868,KOSPI,NHG868SK하이닉콜,,,,,,,
1542,55G869,KOSPI,NHG869SK하이닉콜,,,,,,,
1543,55G871,KOSPI,NHG871SK하이닉콜,,,,,,,
1544,55G872,KOSPI,NHG872SK하이닉콜,,,,,,,
1545,55G873,KOSPI,NHG873SK하이닉콜,,,,,,,
1546,55G874,KOSPI,NHG874SK하이닉풋,,,,,,,
1547,55G875,KOSPI,NHG875SK하이닉풋,,,,,,,
1548,55G876,KOSPI,NHG876SK하이닉풋,,,,,,,
1549,55G877,KOSPI,NHG877SK하이닉풋,,,,,,,
1550,55G878,KOSPI,NHG878SK하이닉풋,,,,,,,
1551,55G879,KOSPI,NHG879SK하이닉풋,,,,,,,
1552,55G882,KOSPI,NHG882현대차콜,,,,,,,
1553,55G883,KOSPI,NHG883현대차콜,,,,,,,
1554,55G884,KOSPI,NHG884현대차콜,,,,,,,
1555,55G885,KOSPI,NHG885현대차콜,,,,,,,
1556,55G886,KOSPI,NHG886현대차풋,,,,,,,
1557,55G887,KOSPI,NHG887현대차풋,,,,,,,
1558,55G889,KOSPI,NHG889현대차풋,,,,,,,
1559,55G890,KOSPI,NHG890현대차풋,,,,,,,
1560,55G896,KOSPI,NHG896기아콜,,,,,,,
1561,55G897,KOSPI,NHG897기아콜,,,,,,,
1562,55G898,KOSPI,NHG898기아풋,,,,,,,
1563,55G906,KOSPI,NHG906네이버콜,,,,,,,
1564,55G908,KOSPI,NHG908네이버콜,,,,,,,
1565,55G910,KOSPI,NHG910네이버풋,,,,,,,
1566,55G911,KOSPI,NHG911네이버풋,,,,,,,
1567,55G913,KOSPI,NHG913네이버풋,,,,,,,
1568,55G916,KOSPI,NHG916카카오콜,,,,,,,
1569,55G917,KOSPI,NHG917카카오콜,,,,,,,
1570,55G920,KOSPI,NHG920카카오콜,,,,,,,
1571,55G922,KOSPI,NHG922카카오풋,,,,,,,
1572,55G923,KOSPI,NHG923카카오풋,,,,,,,
1573,55G925,KOSPI,NHG925카카오풋,,,,,,,
1574,55G926,KOSPI,NHG926카카오풋,,,,,,,
1575,55G929,KOSPI,NHG929LG화학콜,,,,,,,
1576,55G933,KOSPI,NHG933LG화학콜,,,,,,,
1577,55G941,KOSPI,NHG941NC소프트콜,,,,,,,
1578,55G943,KOSPI,NHG943NC소프트콜,,,,,,,
1579,181710,KOSPI,NHN,소프트웨어 개발 및 공급업,한게임,2013-08-29,12월,정우진,http://www.nhn.com,경기도
1582,400760,KOSPI,NH올원리츠,부동산 임대 및 공급업,부동산투자,2021-11-18,12월,김범수,http://www.nhreits.com,서울특별시
1583,005940,KOSPI,NH투자증권,금융 지원 서비스업,"증권업,종합금융",1975-09-30,12월,정영채,http://www.nhqv.com,서울특별시
1584,005945,KOSPI,NH투자증권우,,,,,,,
1585,338100,KOSPI,NH프라임리츠,부동산 임대 및 공급업,부동산 투자,2019-12-05,11월,권오성,http://www.nhreits.com,서울특별시
1586,034310,KOSPI,NICE,회사 본부 및 경영 컨설팅 서비스업,"기업신용분석,유가증권등급평정,기업정보,긍융정보,경제정보,소비자신용정보 제공,시장조사,사회여론조사,점외 CD/ATM사업",2004-02-04,12월,이현석,http://www.nice.co.kr,서울특별시
1588,008260,KOSPI,NI스틸,1차 철강 제조업,"스틸파이프,철강재임가공 제조,도매",1975-06-28,12월,배종민,http://www.hcr4u.com,서울특별시
1589,004250,KOSPI,NPC,플라스틱제품 제조업,"산업용기프라스틱제품(플라스틱 파렛트,시트 파렛트) 제조,판매",1969-09-08,12월,최병민,http://www.npc.co.kr,경기도
1590,004255,KOSPI,NPC우,,,,,,,
1591,010060,KOSPI,OCI,기초 화학물질 제조업,"타르제품,카본블랙,무수프탈산,농약원제,석탄화학제품,정밀화학제품,플라스틱창호재 제조,판매",1985-07-09,12월,"백우석, 이우현, 김택중(3인, 각자 대표이사)",http://www.oci.co.kr,서울특별시
1592,178920,KOSPI,PI첨단소재,플라스틱제품 제조업,PI(Polyimide)제품,2021-08-09,12월,김태림,http://www.pimaterials.com,충청북도
1594,005490,KOSPI,POSCO홀딩스,1차 철강 제조업,"열연코일,냉연강판,후판,선재,스테인리스 제조",1988-06-10,12월,"대표이사 회장 최정우, 대표이사 사장 전중선",http://www.posco.co.kr,서울특별시
1595,550060,KOSPI,QV S&P500 VIX S/T 선물 ETN C,,,,,,,
1596,550066,KOSPI,QV S&P500 버퍼10% 9월 ETN,,,,,,,
1597,550059,KOSPI,QV iSelect 글로벌 EMP ETN(H),,,,,,,
1598,550044,KOSPI,QV 레버리지 S&P500 ETN,,,,,,,
1599,550042,KOSPI,QV 레버리지 WTI원유 선물 ETN(H),,,,,,,
1600,550069,KOSPI,QV 레버리지 구리 선물 ETN(H),,,,,,,
1601,550062,KOSPI,QV 레버리지 금 선물 ETN(H),,,,,,,
1602,550064,KOSPI,QV 레버리지 은 선물 ETN(H),,,,,,,
1603,550041,KOSPI,QV 미국 IT TOP5 ETN(H),,,,,,,
1604,550045,KOSPI,QV 인버스 레버리지 S&P500 ETN,,,,,,,
1605,550043,KOSPI,QV 인버스 레버리지 WTI원유 선물 ETN(H),,,,,,,
1606,550070,KOSPI,QV 인버스 레버리지 구리 선물 ETN(H),,,,,,,
1607,550063,KOSPI,QV 인버스 레버리지 금 선물 ETN(H),,,,,,,
1608,550065,KOSPI,QV 인버스 레버리지 은 선물 ETN(H),,,,,,,
1609,550061,KOSPI,QV 인버스 미국 IT TOP5 ETN(H),,,,,,,
1610,550068,KOSPI,QV 코스닥 150 ETN,,,,,,,
1611,550067,KOSPI,QV 코스피 200 ETN,,,,,,,
1612,550057,KOSPI,QV 코스피 변동성 매칭형 양매도 ETN,,,,,,,
1616,010950,KOSPI,S-Oil,석유 정제품 제조업,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",1987-05-27,12월,Hussain A.Al-Qahtani,http://www.s-oil.com,서울특별시
1617,010955,KOSPI,S-Oil우,,,,,,,
1620,034120,KOSPI,SBS,텔레비전 방송업,"TV,라디오방송,광고",2003-06-25,12월,박정훈(단독대표),http://www.sbs.co.kr,서울특별시
1630,005090,KOSPI,SGC에너지,전기업,"증기, 전기, REC(신재생에너지공급인증서)",1993-01-06,12월,"이복영, 박준영, 안찬규",http://www.sgcenergy.co.kr,서울특별시
1632,001380,KOSPI,SG글로벌,자동차 신품 부품 제조업,"자동차시트커버(Seat Trim Cover), 면사, 면ㆍ혼방사 등의 제조 및 판매",1976-06-29,12월,이의범,http://www.sgglobal.co.kr,충청남도
1633,004060,KOSPI,SG세계물산,상품 종합 도매업,"피복류,봉제품,P.E제품 수출입,도매,제조/조경사업",1976-04-19,12월,이의범,http://www.sgsegye.com,서울특별시
1634,001770,KOSPI,SHD,1차 철강 제조업,"석도강판,표면처리강판 제조,임가공,판매",1988-11-23,12월,신종호,http://www.shinhwatp.com,경기도
1635,002360,KOSPI,SH에너지화학,기초 화학물질 제조업,"합성수지(PS/EPS,ABS수지) 제조",1985-12-23,12월,정케빈규봉,http://www.sh-enerchem.com,전라북도
1636,009160,KOSPI,SIMPAC,특수 목적용 기계 제조업,"프레스, 합금철",1989-07-29,12월,최진식,http://www.simpac.co.kr,인천광역시
1637,123700,KOSPI,SJM,자동차 신품 부품 제조업,자동차및산업용Bellows,2010-05-31,12월,김휘중 (단독 대표이사),,경기도
1638,025530,KOSPI,SJM홀딩스,자동차 부품 및 내장품 판매업,지주회사및경영자문,1997-02-12,12월,"김용호, 김휘중(각자대표이사)",http://www.sjmholdings.co.kr,경기도
1639,034730,KOSPI,SK,기타 금융업,"지주회사, 시스템통합(SI), 정보통신사업 관련 컨설팅,조사용역,정보통신기술 연구개발/정보통신기기,소프트웨어 개발,도매",2009-11-11,12월,"최태원, 장동현, 박성하",http://www.sk-inc.com/,서울특별시
1642,011790,KOSPI,SKC,기타 화학제품 제조업,"폴리에스테르필름,합성수지,LCD용 필름 제조",1997-07-18,12월,박원철,http://www.skc.kr,경기도
1643,018670,KOSPI,SK가스,기타 전문 도매업,"액화석유가스,가스기기 판매,수입,저장",1997-08-27,12월,윤병석,http://www.skgas.co.kr/,경기도
1644,001740,KOSPI,SK네트웍스,기타 전문 도매업,"종합무역업(전자전기제품,섬유,에너지화학제품,철강금속제품),의류,수입산합판,MDF판매,정보통신사업,에너지유통사업",1977-06-30,12월,박상규,http://www.sknetworks.co.kr,경기도
1645,001745,KOSPI,SK네트웍스우,,,,,,,
1646,006120,KOSPI,SK디스커버리,기타 금융업,"화섬사(폴리에스테르원사(폴리에스터F,폴리에스터SF),폴리에스터직물,아세테이트),석유화학부문(TPA,DMT),섬유원료,직물,BOTTLE용CHIP,접착제,폴리우레탄 제조,",1976-06-29,12월,"최창원, 안재현",http://www.skdiscovery.com,경기도
1647,006125,KOSPI,SK디스커버리우,,,,,,,
1648,210980,KOSPI,SK디앤디,부동산 임대 및 공급업,"비주거용 부동산개발 및 임대(오피스, 지식산업센터, 호텔 등)",2015-06-23,12월,김도현,http://www.skdnd.com,경기도
1649,068400,KOSPI,SK렌터카,운송장비 임대업,승용자동차 임대,2012-07-27,12월,황일문,http://https://company.skcarrental.com,서울특별시
1650,395400,KOSPI,SK리츠,부동산 임대 및 공급업,서울 중구 소재 SK서린빌딩 및 전국 116개 주유소 임대 운영,2021-09-14,03월,에스케이리츠운용 주식회사,http://skreit.co.kr,서울특별시
1651,302440,KOSPI,SK바이오사이언스,기초 의약물질 및 생물학적 제제 제조업,백신 제품 및 제제,2021-03-18,12월,안재용,http://www.skbioscience.com,경기도
1652,326030,KOSPI,SK바이오팜,자연과학 및 공학 연구개발업,신경질환 및 정신질환을 포함한 중추신경 관련 신약 개발,2020-07-02,12월,조정우,,경기도
1653,402340,KOSPI,SK스퀘어,기타 금융업,지주회사,2021-11-29,12월,박정호,http://www.sksquare.com,서울특별시
1655,361610,KOSPI,SK아이이테크놀로지,일차전지 및 축전지 제조업,2차전지용 습식 분리막 및 폴더블 커버 윈도우,2021-05-11,12월,노재석,http://www.skietechnology.com/,서울특별시
1656,03473K,KOSPI,SK우,,,,,,,
1657,096770,KOSPI,SK이노베이션,석유 정제품 제조업,"석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업",2007-07-25,12월,김준,http://www.SKinnovation.com,서울특별시
1658,096775,KOSPI,SK이노베이션우,,,,,,,
1659,001510,KOSPI,SK증권,금융 지원 서비스업,"증권업,부동산 임대",1986-09-20,12월,김 신,http://www.sks.co.kr,서울특별시
1660,001515,KOSPI,SK증권우,,,,,,,
1661,285130,KOSPI,SK케미칼,합성고무 및 플라스틱 물질 제조업,"PETG 수지, PET 수지, 바이오디젤, 백신",2018-01-05,12월,"김철, 전광현",http://www.skchemicals.com,경기도
1662,28513K,KOSPI,SK케미칼우,,,,,,,
1663,017670,KOSPI,SK텔레콤,전기 통신업,"이동전화,무선호출서비스,부가통신",1989-11-07,12월,유영상,http://www.sktelecom.com,서울특별시
1664,000660,KOSPI,SK하이닉스,반도체 제조업,"반도체,컴퓨터,통신기기 제조,도매",1996-12-26,12월,"박정호, 곽노정 (각자대표)",http://www.skhynix.com,경기도
1668,064960,KOSPI,SNT모티브,자동차 신품 부품 제조업,"자동차부품(서스펜션모듈,전장품,속옵서버,에어백,트로틀바디,너클),방산품(총포) 제조,도매",2002-03-11,12월,최광영,http://www.sntdaewoo.com,부산광역시
1669,100840,KOSPI,SNT에너지,일반 목적용 기계 제조업,"공냉식 열교환장치,폐열회수장치 제조",2008-02-22,12월,신경인,http://www.hisnt.com,경상남도
1670,003570,KOSPI,SNT중공업,자동차 신품 부품 제조업,"자동차부품(동력전달장치 등),공작기계(CNC선반 등),사출성형기 제조",1976-07-08,12월,박재석,http://www.hisntd.com,경상남도
1671,036530,KOSPI,SNT홀딩스,기타 금융업,"지배,경영지도,정리,육성",2002-10-22,12월,김도환,http://www.hisntholdings.com,서울특별시
1672,411540,KOSPI,SOL 200 Top10,,,,,,,
1673,295040,KOSPI,SOL 200TR,,,,,,,
1674,363510,KOSPI,SOL KIS단기통안채,,,,,,,
1675,292500,KOSPI,SOL KRX300,,,,,,,
1676,404650,KOSPI,SOL KRX기후변화솔루션,,,,,,,
1677,400590,KOSPI,SOL 글로벌탄소배출권선물IHS(합성),,,,,,,
1678,399110,KOSPI,SOL 미국S&P500ESG,,,,,,,
1679,400580,KOSPI,SOL 유럽탄소배출권선물S&P(H),,,,,,,
1680,220130,KOSPI,SOL 중국본토 중소형 CSI500(합성 H),,,,,,,
1681,415760,KOSPI,SOL 차이나육성산업액티브(합성),,,,,,,
1682,413220,KOSPI,SOL 차이나태양광CSI(합성),,,,,,,
1683,423170,KOSPI,SOL 한국형글로벌반도체액티브,,,,,,,
1684,005610,KOSPI,SPC삼립,기타 식품 제조업,"빵,아이스크림,과자,케익,유산균음료,인스턴트식품,병조림,면류,식용유 제조,판매",1975-05-02,12월,황종현,http://www.spcsamlip.co.kr,경기도
1685,011810,KOSPI,STX,상품 종합 도매업,"에너지 원료(석탄,석유),산업기자재(기계부품) 도매",1990-09-12,12월,박상준,http://www.stx.co.kr,경상남도
1686,077970,KOSPI,STX엔진,일반 목적용 기계 제조업,"엔진,터빈,내연기관 제조,도매",2004-05-10,12월,박기문,http://www.stxengine.co.kr,경상남도
1687,071970,KOSPI,STX중공업,일반 목적용 기계 제조업,"조선기자재, 기계부품",2009-05-15,12월,최순필,http://www.stxhi.co.kr,경상남도
1688,002820,KOSPI,SUN&L,나무제품 제조업,"합판,가정용가구(선우드),MDF,제재목,하드보드 제조/부동산 임대",1976-05-22,12월,서성교,http://www.sunwood.co.kr,인천광역시
1690,084870,KOSPI,TBH글로벌,봉제의복 제조업,"캐주얼의류,여성의류,남성의류 제조,도소매",2005-12-19,12월,우종완,,서울특별시
1691,002710,KOSPI,TCC스틸,1차 철강 제조업,"석도강판,표면처리강판 제조,판매",1984-12-21,12월,"손봉락, 조석희, 손기영 (각자대표)",http://www.tccsteel.com,경상북도
1695,102110,KOSPI,TIGER 200,,,,,,,
1696,139260,KOSPI,TIGER 200 IT,,,,,,,
1697,139220,KOSPI,TIGER 200 건설,,,,,,,
1698,139290,KOSPI,TIGER 200 경기소비재,,,,,,,
1699,139270,KOSPI,TIGER 200 금융,,,,,,,
1700,227550,KOSPI,TIGER 200 산업재,,,,,,,
1701,227560,KOSPI,TIGER 200 생활소비재,,,,,,,
1702,139250,KOSPI,TIGER 200 에너지화학,,,,,,,
1703,139230,KOSPI,TIGER 200 중공업,,,,,,,
1704,139240,KOSPI,TIGER 200 철강소재,,,,,,,
1705,227540,KOSPI,TIGER 200 헬스케어,,,,,,,
1706,243880,KOSPI,TIGER 200IT레버리지,,,,,,,
1707,310960,KOSPI,TIGER 200TR,,,,,,,
1708,252000,KOSPI,TIGER 200동일가중,,,,,,,
1709,267770,KOSPI,TIGER 200선물레버리지,,,,,,,
1710,252710,KOSPI,TIGER 200선물인버스2X,,,,,,,
1711,243890,KOSPI,TIGER 200에너지화학레버리지,,,,,,,
1712,315270,KOSPI,TIGER 200커뮤니케이션서비스,,,,,,,
1713,166400,KOSPI,TIGER 200커버드콜5%OTM,,,,,,,
1714,289480,KOSPI,TIGER 200커버드콜ATM,,,,,,,
1715,305540,KOSPI,TIGER 2차전지테마,,,,,,,
1716,365040,KOSPI,TIGER AI코리아그로스액티브,,,,,,,
1717,357870,KOSPI,TIGER CD금리투자KIS(합성),,,,,,,
1718,400970,KOSPI,TIGER Fn메타버스,,,,,,,
1719,396500,KOSPI,TIGER Fn반도체TOP10,,,,,,,
1720,377990,KOSPI,TIGER Fn신재생에너지,,,,,,,
1721,417630,KOSPI,TIGER KEDI혁신기업ESG30,,,,,,,
1722,364960,KOSPI,TIGER KRX BBIG K-뉴딜,,,,,,,
1723,412560,KOSPI,TIGER KRX BBIG K-뉴딜레버리지,,,,,,,
1724,364980,KOSPI,TIGER KRX2차전지K-뉴딜,,,,,,,
1725,412570,KOSPI,TIGER KRX2차전지K-뉴딜레버리지,,,,,,,
1726,292160,KOSPI,TIGER KRX300,,,,,,,
1727,364990,KOSPI,TIGER KRX게임K-뉴딜,,,,,,,
1728,404540,KOSPI,TIGER KRX기후변화솔루션,,,,,,,
1729,364970,KOSPI,TIGER KRX바이오K-뉴딜,,,,,,,
1730,365000,KOSPI,TIGER KRX인터넷K-뉴딜,,,,,,,
1731,228820,KOSPI,TIGER KTOP30,,,,,,,
1732,300610,KOSPI,TIGER K게임,,,,,,,
1733,138530,KOSPI,TIGER LG그룹+펀더멘털,,,,,,,
1734,289260,KOSPI,TIGER MSCI KOREA ESG리더스,,,,,,,
1735,289250,KOSPI,TIGER MSCI KOREA ESG유니버설,,,,,,,
1736,310970,KOSPI,TIGER MSCI Korea TR,,,,,,,
1737,269370,KOSPI,TIGER S&P글로벌인프라(합성),,,,,,,
1738,248270,KOSPI,TIGER S&P글로벌헬스케어(합성),,,,,,,
1739,292150,KOSPI,TIGER TOP10,,,,,,,
1740,217790,KOSPI,TIGER 가격조정,,,,,,,
1741,139280,KOSPI,TIGER 경기방어,,,,,,,
1742,237440,KOSPI,TIGER 경기방어채권혼합,,,,,,,
1743,319640,KOSPI,TIGER 골드선물(H),,,,,,,
1744,160580,KOSPI,TIGER 구리실물,,,,,,,
1745,114820,KOSPI,TIGER 국채3년,,,,,,,
1746,275980,KOSPI,TIGER 글로벌4차산업혁신기술(합성 H),,,,,,,
1747,387270,KOSPI,TIGER 글로벌BBIG액티브,,,,,,,
1748,394670,KOSPI,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),,,,,,,
1749,412770,KOSPI,TIGER 글로벌메타버스액티브,,,,,,,
1750,418670,KOSPI,TIGER 글로벌사이버보안INDXX,,,,,,,
1751,276000,KOSPI,TIGER 글로벌자원생산기업(합성 H),,,,,,,
1752,394660,KOSPI,TIGER 글로벌자율주행&전기차SOLACTIVE,,,,,,,
1753,371450,KOSPI,TIGER 글로벌클라우드컴퓨팅INDXX,,,,,,,
1754,139310,KOSPI,TIGER 금속선물(H),,,,,,,
1755,139320,KOSPI,TIGER 금은선물(H),,,,,,,
1756,137610,KOSPI,TIGER 농산물선물Enhanced(H),,,,,,,
1757,182490,KOSPI,TIGER 단기선진하이일드(합성 H),,,,,,,
1758,272580,KOSPI,TIGER 단기채권액티브,,,,,,,
1759,157450,KOSPI,TIGER 단기통안채,,,,,,,
1760,105010,KOSPI,TIGER 라틴35,,,,,,,
1761,123320,KOSPI,TIGER 레버리지,,,,,,,
1762,174350,KOSPI,TIGER 로우볼,,,,,,,
1763,329200,KOSPI,TIGER 리츠부동산인프라,,,,,,,
1764,341850,KOSPI,TIGER 리츠부동산인프라채권TR KIS,,,,,,,
1765,147970,KOSPI,TIGER 모멘텀,,,,,,,
1766,182480,KOSPI,TIGER 미국MSCI리츠(합성 H),,,,,,,
1767,360750,KOSPI,TIGER 미국S&P500,,,,,,,
1768,225040,KOSPI,TIGER 미국S&P500레버리지(합성 H),,,,,,,
1769,143850,KOSPI,TIGER 미국S&P500선물(H),,,,,,,
1770,225030,KOSPI,TIGER 미국S&P500선물인버스(H),,,,,,,
1771,133690,KOSPI,TIGER 미국나스닥100,,,,,,,
1772,418660,KOSPI,TIGER 미국나스닥100레버리지(합성),,,,,,,
1773,203780,KOSPI,TIGER 미국나스닥바이오,,,,,,,
1774,245340,KOSPI,TIGER 미국다우존스30,,,,,,,
1775,329750,KOSPI,TIGER 미국달러단기채권액티브,,,,,,,
1776,261110,KOSPI,TIGER 미국달러선물레버리지,,,,,,,
1777,261120,KOSPI,TIGER 미국달러선물인버스2X,,,,,,,
1778,305080,KOSPI,TIGER 미국채10년선물,,,,,,,
1779,381170,KOSPI,TIGER 미국테크TOP10 INDXX,,,,,,,
1780,381180,KOSPI,TIGER 미국필라델피아반도체나스닥,,,,,,,
1781,423920,KOSPI,TIGER 미국필라델피아반도체레버리지(합성),,,,,,,
1782,228810,KOSPI,TIGER 미디어컨텐츠,,,,,,,
1783,091230,KOSPI,TIGER 반도체,,,,,,,
1784,098560,KOSPI,TIGER 방송통신,,,,,,,
1785,211560,KOSPI,TIGER 배당성장,,,,,,,
1786,138520,KOSPI,TIGER 삼성그룹펀더멘털,,,,,,,
1787,157490,KOSPI,TIGER 소프트웨어,,,,,,,
1788,228800,KOSPI,TIGER 여행레저,,,,,,,
