티커,VS,GS,GS_Rank,VS_Rank,Rank,시가총액,cap_ratio,cum_cap,group
016450,0.35647524627464033,-0.04073558454215387,357.0,189.0,1.8888888888888888,272000000000,0.00016194981013440045,0.8588916433650533,value
030210,1.62577117191747,1.157351398297941,72.0,38.0,1.894736842105263,295840621260,0.00017614460457022086,0.8590677879696236,value
003570,1.912475707623613,1.3948446619498438,36.0,19.0,1.894736842105263,300936907850,0.00017917895253213625,0.8592469669221557,value
005960,1.5123888173537607,1.1098181834770677,80.0,42.0,1.9047619047619047,296224127500,0.00017637294560975526,0.8594233398677655,value
009290,0.029136206764127842,-0.5012304276580848,496.0,259.0,1.915057915057915,357510203820,0.0002128629030505875,0.8596362027708161,value
019440,0.9533268879384525,0.5159449654006915,196.0,102.0,1.9215686274509804,137977000000,8.215201820924327e-05,0.8597183547890254,value
078930,1.6124407498542959,1.1381785904631838,75.0,39.0,1.9230769230769231,4274107388000,0.002544819411693523,0.8622631742007189,value
282690,0.23691838157735715,-0.25304968195707606,426.0,216.0,1.9722222222222223,177842544250,0.00010588811130553754,0.8623690623120244,value
016090,0.5139973557266899,0.018084356279379918,331.0,167.0,1.9820359281437125,115798240650,6.894670252634232e-05,0.8624380090145507,value
008870,0.01660965819447391,-0.5927376779702169,523.0,263.0,1.9885931558935361,67600000000,4.0249291048108344e-05,0.8624782583055988,value
002020,1.7655215159145994,1.2094765896209516,64.0,32.0,2.0,345964072400,0.00020598829352391166,0.8626842465991227,value
001680,0.3049984949244649,-0.17568552964392042,399.0,199.0,2.0050251256281406,795172173750,0.0004734484653050404,0.8631576950644277,value
105560,0.734982076409571,0.23683879384077944,268.0,132.0,2.0303030303030303,23916444652000,0.014239939965004769,0.8773976350294325,value
013580,1.8309655794449624,1.2904222219351351,51.0,25.0,2.04,287128660050,0.00017095747051192026,0.8775685924999443,value
001040,0.11254325061578957,-0.47717714436741865,493.0,241.0,2.045643153526971,2424608533800,0.0014436209253645479,0.8790122134253089,value
213500,-0.021014297814565264,-0.798873123844565,556.0,271.0,2.0516605166051662,328447948800,0.00019555912848232823,0.8792077725537912,value
192080,0.07001537360306279,-0.549067568569151,510.0,245.0,2.0816326530612246,806640637800,0.00048027683139118264,0.8796880493851824,value
181710,0.15915289561046242,-0.4152937834552403,478.0,228.0,2.0964912280701755,1123661554250,0.0006690322623754148,0.8803570816475579,value
060980,1.2931189536954566,0.8426997521270907,130.0,62.0,2.096774193548387,431972887500,0.0002571982614479181,0.8806142799090058,value
001800,0.4771441341122184,-0.12173059456295902,374.0,177.0,2.1129943502824857,895829534600,0.000533380231769332,0.8811476601407751,value
088790,0.3269622341779844,-0.19906911998829385,409.0,193.0,2.1191709844559585,43006955520,2.5606501032803694e-05,0.8811732666418078,value
009680,0.1310219191698525,-0.5261094873135848,504.0,234.0,2.1538461538461537,294030000000,0.00017506655394785943,0.8813483331957557,value
004700,0.2215610347377332,-0.437432514369357,481.0,218.0,2.206422018348624,307522632500,0.0001831001174463456,0.881531433313202,value
004170,0.04131448089880257,-0.872098062182233,563.0,255.0,2.207843137254902,2520366336000,0.0015006354764129945,0.883032068789615,value
161390,0.31751530141647083,-0.2739756263521576,434.0,195.0,2.2256410256410257,4478083744350,0.0026662676917773073,0.8856983364813924,value
055550,0.66986953682834,0.05675152792065652,314.0,141.0,2.226950354609929,21568880208550,0.012842191377155514,0.8985405278585479,value
000150,0.21613367312802714,-0.46913161507910656,491.0,220.0,2.231818181818182,1298773431000,0.0007732945241104921,0.8993138223826583,value
092440,0.12151979631282883,-0.6406434135459793,532.0,238.0,2.235294117647059,122932000000,7.319416933618425e-05,0.8993870165519945,value
145990,0.3337887922093015,-0.26199051021100783,429.0,191.0,2.2460732984293195,541456072500,0.0003223849563878425,0.8997094015083823,value
044820,0.6976700840537797,0.08275723170613924,305.0,135.0,2.259259259259259,116687640150,6.947625429163141e-05,0.899778877762674,value
